Postal Code,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
M5T,43.6532057,-79.4000493,Kid Icarus,43.653933260442265,-79.40171859012935,Arts & Crafts Store
M5T,43.6532057,-79.4000493,Seven Lives - Tacos y Mariscos,43.65441817160925,-79.40054467846261,Mexican Restaurant
M5T,43.6532057,-79.4000493,Blackbird Baking Co,43.654897,-79.400619,Bakery
M5T,43.6532057,-79.4000493,Jimmy's Coffee,43.65449315540114,-79.40131090393002,Café
M5T,43.6532057,-79.4000493,Essence of Life Organics,43.65411067840614,-79.4004308758787,Organic Grocery
M5T,43.6532057,-79.4000493,FIKA Cafe,43.653560276835684,-79.40040209660836,Café
M5T,43.6532057,-79.4000493,The Moonbean Cafe,43.65414662211733,-79.40018175516231,Café
M5T,43.6532057,-79.4000493,El Rey,43.652764,-79.400048,Cocktail Bar
M5T,43.6532057,-79.4000493,Grey Gardens,43.653479,-79.401427,Wine Bar
M5T,43.6532057,-79.4000493,Saigon Lotus Restaurant,43.654310800343325,-79.39922450076845,Vietnamese Restaurant
M5T,43.6532057,-79.4000493,Millie Creperie,43.654993860126034,-79.3998292732052,Dessert Shop
M5T,43.6532057,-79.4000493,Kensington Food Market,43.654058473740236,-79.40037565547179,Farmers Market
M5T,43.6532057,-79.4000493,Banh Mi Nguyen Huong,43.653628006211044,-79.3983759881993,Vietnamese Restaurant
M5T,43.6532057,-79.4000493,Torteria San Cosme,43.65470199390117,-79.40064636669985,Mexican Restaurant
M5T,43.6532057,-79.4000493,Little Pebbles,43.654883,-79.400264,Coffee Shop
M5T,43.6532057,-79.4000493,Wafels and More,43.65465108367296,-79.40197747917576,Belgian Restaurant
M5T,43.6532057,-79.4000493,Global Cheese,43.65462257332082,-79.4006057130889,Cheese Shop
M5T,43.6532057,-79.4000493,Cold Tea,43.65419313416817,-79.40107491108753,Bar
M5T,43.6532057,-79.4000493,Hooked,43.6545853262614,-79.40174629702895,Fish Market
M5T,43.6532057,-79.4000493,Rasta Pasta,43.65420716538317,-79.40046891984555,Caribbean Restaurant
M5T,43.6532057,-79.4000493,Perola Supermarket,43.65489448176307,-79.40214642462199,Grocery Store
M5T,43.6532057,-79.4000493,Thirsty and Miserable,43.65456533618983,-79.4015827891908,Beer Bar
M5T,43.6532057,-79.4000493,Golden Patty,43.6546590586465,-79.4011788108254,Caribbean Restaurant
M5T,43.6532057,-79.4000493,Fresco's Fish & Chips,43.6541454478424,-79.40180347428756,Fish & Chips Shop
M5T,43.6532057,-79.4000493,Carlos' House of Spice,43.654188111731344,-79.40190419262933,Gourmet Shop
M5T,43.6532057,-79.4000493,Handlebar,43.652898792690486,-79.40130476536174,Bar
M5T,43.6532057,-79.4000493,Meeplemart,43.65162799198926,-79.39741037259144,Gaming Cafe
M5T,43.6532057,-79.4000493,Hibiscus,43.655454254557085,-79.4024390910271,Vegetarian / Vegan Restaurant
M5T,43.6532057,-79.4000493,FILM CAFE,43.65510856565147,-79.40234241534543,Comfort Food Restaurant
M5T,43.6532057,-79.4000493,Sonic Boom,43.650858882525974,-79.39698455156606,Record Shop
M5T,43.6532057,-79.4000493,Maker Pizza,43.6504011331197,-79.39804047841302,Pizza Place
M5T,43.6532057,-79.4000493,Poetry Jazz Cafe,43.654974536398164,-79.40237067545584,Jazz Club
M5T,43.6532057,-79.4000493,Icha Tea 一茶間,43.65133601830261,-79.39736984238466,Tea Room
M5T,43.6532057,-79.4000493,Bellevue Square Park,43.653610211432564,-79.40219872192313,Park
M5T,43.6532057,-79.4000493,Juicy Dumpling,43.652722483150555,-79.39849796387996,Dumpling Restaurant
M5T,43.6532057,-79.4000493,Ozzy's Burger,43.65519064459841,-79.40261014020656,Burger Joint
M5T,43.6532057,-79.4000493,Buddha's Vegetarian,43.65190355922526,-79.40331176640306,Vegetarian / Vegan Restaurant
M5T,43.6532057,-79.4000493,4 Life Natural Foods,43.6552749938635,-79.40237389544615,Farmers Market
M5T,43.6532057,-79.4000493,The Burgernator,43.65564188206897,-79.40244009529668,Burger Joint
M5T,43.6532057,-79.4000493,El Trompo,43.6558316709016,-79.40256072891863,Mexican Restaurant
M5T,43.6532057,-79.4000493,I Deal Coffee,43.65505778213131,-79.40325401691655,Coffee Shop
M5T,43.6532057,-79.4000493,Otto's Berlin Döner,43.65638733696026,-79.40278822246442,Doner Restaurant
M5T,43.6532057,-79.4000493,Dark Horse Espresso Bar,43.65056381026066,-79.39701810600826,Coffee Shop
M5T,43.6532057,-79.4000493,Livelihood Cafe,43.655820905845346,-79.40262894753235,Café
M5T,43.6532057,-79.4000493,Urban Herbivore,43.65619336278354,-79.40267323355785,Vegetarian / Vegan Restaurant
M5T,43.6532057,-79.4000493,Kanto,43.6521668804813,-79.40484262234281,Filipino Restaurant
M5T,43.6532057,-79.4000493,Market 707,43.652127706758996,-79.40484420479436,Food Court
M5T,43.6532057,-79.4000493,Café Pamenar,43.65667776586101,-79.402821713777,Café
M5T,43.6532057,-79.4000493,A & C World,43.65740880302916,-79.39984655786655,Gaming Cafe
M5T,43.6532057,-79.4000493,Gushi,43.65225817681606,-79.40488372625506,Japanese Restaurant
M5T,43.6532057,-79.4000493,Hotel Ocho,43.649999794212526,-79.39660870907747,Hotel Bar
M5T,43.6532057,-79.4000493,Tuina.ca,43.65364690783921,-79.39466634879739,Massage Studio
M5T,43.6532057,-79.4000493,Alexandra Park,43.650582680667924,-79.40453778486872,Park
M5T,43.6532057,-79.4000493,Nom Nom Nom Poutine & Crêpes,43.65211105018779,-79.40478604370892,Poutine Place
M5T,43.6532057,-79.4000493,金城超級市場 Lucky Moose Food Mart,43.65365148008927,-79.3944133930438,Grocery Store
M5T,43.6532057,-79.4000493,Toronto Western Hospital,43.65343431584569,-79.40607359183444,Hospital
M5T,43.6532057,-79.4000493,Kensington College Backpackers Hostel,43.65683749268775,-79.40320279537319,Bed & Breakfast
M5T,43.6532057,-79.4000493,Tim Hortons,43.6533029125017,-79.4054567813873,Coffee Shop
M5T,43.6532057,-79.4000493,Booster Juice,43.65365721,-79.40613631,Smoothie Shop
M5T,43.6532057,-79.4000493,KOS,43.65502568322186,-79.40335800214416,Breakfast Spot
M5T,43.6532057,-79.4000493,Shoppers Drug Mart,43.653702,-79.406093,Pharmacy
M5T,43.6532057,-79.4000493,Pho Tien,43.6528316250137,-79.40624186404881,Vietnamese Restaurant
M5T,43.6532057,-79.4000493,The Supermarket,43.656679898773774,-79.40295434688701,Bar
M1V,43.8152522,-79.2845772,McNicoll & Brimley,43.815460842842725,-79.28171615206458,Intersection
M1V,43.8152522,-79.2845772,Port Royal Park,43.815477,-79.289773,Park
M1V,43.8152522,-79.2845772,Milliken Public School Playground,43.81538282984429,-79.2898673242174,Playground
M4V,43.6864123,-79.4000493,The Market By Longo’s,43.686711,-79.399536,Supermarket
M4V,43.6864123,-79.4000493,LCBO,43.686990631074885,-79.39923810519545,Liquor Store
M4V,43.6864123,-79.4000493,Daeco Sushi,43.68783769992881,-79.39565249242683,Sushi Restaurant
M4V,43.6864123,-79.4000493,Mary Be Kitchen,43.687708,-79.395062,Restaurant
M4V,43.6864123,-79.4000493,Union Social Eatery,43.68789522205706,-79.39491559605742,American Restaurant
M4V,43.6864123,-79.4000493,Starbucks,43.686756,-79.398292,Coffee Shop
M4V,43.6864123,-79.4000493,Tim Hortons,43.687682,-79.39684,Coffee Shop
M4V,43.6864123,-79.4000493,Fionn MacCool's,43.68792137317272,-79.39478325313542,Pub
M4V,43.6864123,-79.4000493,Popeyes Louisiana Kitchen,43.6893,-79.395302,Fried Chicken Joint
M4V,43.6864123,-79.4000493,Sprout,43.687995609133544,-79.39465149552744,Vietnamese Restaurant
M4V,43.6864123,-79.4000493,RBC Royal Bank,43.68805843886538,-79.39447781672222,Bank
M4V,43.6864123,-79.4000493,Pizzaiolo,43.68799051263145,-79.39463424218918,Pizza Place
M4V,43.6864123,-79.4000493,TTC Stop #,43.6858256,-79.40498099,Light Rail Station
M4V,43.6864123,-79.4000493,Kiva's,43.687983764255456,-79.39471505267664,Bagel Shop
M5V,43.6289467,-79.3944199,Billy Bishop Toronto City Airport (YTZ) (Billy Bishop Toronto City Airport),43.63168259661481,-79.3960334124689,Airport
M5V,43.6289467,-79.3944199,Porter Lounge,43.63068,-79.395756,Airport Lounge
M5V,43.6289467,-79.3944199,Toronto Harbour,43.63304549594827,-79.39648421332333,Harbor / Marina
M5V,43.6289467,-79.3944199,Billy Bishop Café,43.63113165872724,-79.39613873448842,Airport Food Court
M5V,43.6289467,-79.3944199,Gate 8,43.63153617968721,-79.39456989797382,Airport Gate
M5V,43.6289467,-79.3944199,Balzac’s Coffee Roasters,43.631392,-79.395952,Coffee Shop
M5V,43.6289467,-79.3944199,Market@416,43.631653,-79.39451,Bar
M5V,43.6289467,-79.3944199,Crew Room,43.63135993598351,-79.39610738952823,Airport Lounge
M5V,43.6289467,-79.3944199,Porter Airlines Flight,43.63173361240356,-79.39458203868975,Plane
M5V,43.6289467,-79.3944199,Want Passport,43.63148266310702,-79.39607739313684,Boutique
M5V,43.6289467,-79.3944199,Porter Airlines Check-In Counter,43.631683,-79.395454,Airport Service
M5V,43.6289467,-79.3944199,Hertz,43.632,-79.396223,Rental Car Location
M5V,43.6289467,-79.3944199,Porter FBO Limited,43.630717162940016,-79.3986976146698,Airport Terminal
M5V,43.6289467,-79.3944199,HeliTours,43.63070559837703,-79.39876017431267,Airport Service
M5V,43.6289467,-79.3944199,ORNGE - Toronto Air Base,43.63166229946016,-79.39816647981402,Airport Service
M5V,43.6289467,-79.3944199,Edward Hanlan Statue,43.62772066806761,-79.38927421473466,Sculpture Garden
M5V,43.6289467,-79.3944199,Hanlan's Point Ferry,43.62781263197712,-79.38910853273904,Boat or Ferry
M8V,43.6056466,-79.5013207,LCBO,43.60228082768786,-79.4993016827402,Liquor Store
M8V,43.6056466,-79.5013207,Domino's Pizza,43.60158294371704,-79.50090463107409,Pizza Place
M8V,43.6056466,-79.5013207,New Toronto Fish & Chips,43.60184940532482,-79.50328125758809,Restaurant
M8V,43.6056466,-79.5013207,Delicia Bakery & Pastry,43.601402988357286,-79.50301234678948,Bakery
M8V,43.6056466,-79.5013207,Lucky Dice Restaurant,43.601392135734876,-79.50305626141281,Café
M8V,43.6056466,-79.5013207,Shoppers Drug Mart,43.601677,-79.502239,Pharmacy
M8V,43.6056466,-79.5013207,McDonald's,43.60246404619248,-79.49885909892578,Fast Food Restaurant
M8V,43.6056466,-79.5013207,Maple Leaf House,43.602039568126486,-79.49867786252557,American Restaurant
M8V,43.6056466,-79.5013207,Crossfit Colosseum,43.604815756762726,-79.50702399614443,Gym
M8V,43.6056466,-79.5013207,Hex-Mex,43.60126068149633,-79.50228440295261,Mexican Restaurant
M9V,43.7394164,-79.5884369,Subway,43.74264512142215,-79.58964323010724,Sandwich Place
M9V,43.7394164,-79.5884369,Shoppers Drug Mart,43.741685,-79.584487,Pharmacy
M9V,43.7394164,-79.5884369,Popeyes Louisiana Kitchen,43.74120870478487,-79.58433226289988,Fried Chicken Joint
M9V,43.7394164,-79.5884369,The Beer Store,43.7416936,-79.5843728,Beer Store
M9V,43.7394164,-79.5884369,Sheriff's No Frills,43.741696,-79.584379,Grocery Store
M9V,43.7394164,-79.5884369,Pizza Pizza,43.74156896801906,-79.58448886871338,Pizza Place
M9V,43.7394164,-79.5884369,Sunny Foodmart,43.74184023292111,-79.59056069637506,Grocery Store
M9V,43.7394164,-79.5884369,Tim Hortons,43.7420146612893,-79.58968967199326,Coffee Shop
M9V,43.7394164,-79.5884369,McDonald's,43.7417571,-79.5842303,Fast Food Restaurant
M1W,43.7995252,-79.3183887,Mr Congee Chinese Cuisine 龍粥記,43.798878792587615,-79.3183345011537,Chinese Restaurant
M1W,43.7995252,-79.3183887,RBC Royal Bank,43.798235996624136,-79.31795225759826,Bank
M1W,43.7995252,-79.3183887,Subway,43.79867122318589,-79.31847549171897,Sandwich Place
M1W,43.7995252,-79.3183887,KFC,43.7989384013184,-79.31885368338149,Fast Food Restaurant
M1W,43.7995252,-79.3183887,Shoppers Drug Mart,43.799966,-79.317985,Pharmacy
M1W,43.7995252,-79.3183887,Tim Hortons,43.7991018,-79.3187148,Coffee Shop
M1W,43.7995252,-79.3183887,Metro,43.79782980719172,-79.31849151849747,Supermarket
M1W,43.7995252,-79.3183887,Pizza Pizza,43.79790927666095,-79.31811332702635,Pizza Place
M1W,43.7995252,-79.3183887,McDonald's,43.79824882031983,-79.31816666829309,Fast Food Restaurant
M1W,43.7995252,-79.3183887,Eggsmart,43.796375,-79.318681,Breakfast Spot
M1W,43.7995252,-79.3183887,Dollarama,43.798394,-79.318453,Discount Store
M1W,43.7995252,-79.3183887,Nails for You,43.79875014252455,-79.31876781034187,Cosmetics Shop
M1W,43.7995252,-79.3183887,One's Better Living,43.798866,-79.31859,Furniture / Home Store
M1W,43.7995252,-79.3183887,Black's Photography,43.79729228763805,-79.31933236989558,Camera Store
M1W,43.7995252,-79.3183887,Warden Ave. & Finch Ave. E,43.79634790354288,-79.31611907075204,Intersection
M4W,43.6795626,-79.3775294,Rosedale Park,43.68232820227814,-79.37893434347683,Playground
M4W,43.6795626,-79.3775294,Whitney Park,43.68203573063681,-79.37378835021306,Park
M4W,43.6795626,-79.3775294,Alex Murray Parkette,43.678300240478954,-79.38277328698108,Park
M4W,43.6795626,-79.3775294,Milkman's Lane,43.676352068015554,-79.37384239440172,Trail
M8W,43.6024137,-79.5434841,Il Paesano Pizzeria & Restaurant,43.60128,-79.545028,Pizza Place
M8W,43.6024137,-79.5434841,Timothy's Pub,43.60016508568706,-79.54469872722389,Pub
M8W,43.6024137,-79.5434841,Toronto Gymnastics International,43.59983195234328,-79.54292448822379,Gym
M8W,43.6024137,-79.5434841,Tim Hortons,43.60239631505536,-79.5450476557017,Coffee Shop
M8W,43.6024137,-79.5434841,Pizza Pizza,43.60534035117562,-79.54725175609202,Pizza Place
M8W,43.6024137,-79.5434841,Subway,43.59915224732402,-79.54439458247475,Sandwich Place
M8W,43.6024137,-79.5434841,Rexall,43.601951,-79.545694,Pharmacy
M8W,43.6024137,-79.5434841,Alderwood Pool,43.60180197683229,-79.54724725574704,Pool
M8W,43.6024137,-79.5434841,Sir Adam Beck Rink,43.602526494798546,-79.5474551115246,Skating Rink
M9W,43.7067483,-79.5940544,Economy Rent A Car,43.708471,-79.589943,Rental Car Location
M9W,43.7067483,-79.5940544,Logistics Distribution,43.707554,-79.589252,Bar
M9W,43.7067483,-79.5940544,Saand Rexdale,43.70507157610408,-79.59872534770956,Drugstore
M9W,43.7067483,-79.5940544,PC Garden,43.706538731330745,-79.59935903549194,Garden Center
M9W,43.7067483,-79.5940544,Vectra Heavy Haulers,43.70489112873324,-79.59940981869295,Truck Stop
M4X,43.667967,-79.3676753,Cranberries,43.6678427705951,-79.36940687874281,Diner
M4X,43.667967,-79.3676753,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
M4X,43.667967,-79.3676753,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
M4X,43.667967,-79.3676753,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
M4X,43.667967,-79.3676753,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
M4X,43.667967,-79.3676753,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
M4X,43.667967,-79.3676753,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
M4X,43.667967,-79.3676753,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
M4X,43.667967,-79.3676753,Fair Trade Jewellery Co.,43.6653480241165,-79.36836240366654,Jewelry Store
M4X,43.667967,-79.3676753,St. Jamestown Delicatessen,43.66581142395609,-79.36864825640076,Butcher
M4X,43.667967,-79.3676753,Toronto Dance Theatre,43.66623230619368,-79.36707506629983,General Entertainment
M4X,43.667967,-79.3676753,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
M4X,43.667967,-79.3676753,Pet Valu,43.66420501339666,-79.36846012382637,Pet Store
M4X,43.667967,-79.3676753,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
M4X,43.667967,-79.3676753,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
M4X,43.667967,-79.3676753,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
M4X,43.667967,-79.3676753,Labour Of Love,43.663907,-79.368822,Gift Shop
M4X,43.667967,-79.3676753,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
M4X,43.667967,-79.3676753,Thai Room - Carlton,43.6641587260231,-79.36818872980979,Thai Restaurant
M4X,43.667967,-79.3676753,The Pear Tree,43.664904018134834,-79.36824639094671,Restaurant
M4X,43.667967,-79.3676753,Wellesley Park,43.6696487958367,-79.3621551990509,Park
M4X,43.667967,-79.3676753,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
M4X,43.667967,-79.3676753,Jetfuel Coffee,43.66529519392083,-79.3683345416816,Coffee Shop
M4X,43.667967,-79.3676753,TD Canada Trust,43.66465469253796,-79.36788707971579,Bank
M4X,43.667967,-79.3676753,Hey Lucy,43.66407509923825,-79.36865505824356,Italian Restaurant
M4X,43.667967,-79.3676753,LCBO,43.665585593088366,-79.36853050840249,Liquor Store
M4X,43.667967,-79.3676753,Winchester Park,43.66623107575282,-79.3716312803108,Playground
M4X,43.667967,-79.3676753,Daniel et Daniel Event Creation & Catering,43.6643837,-79.3683282,Bakery
M4X,43.667967,-79.3676753,The Beer Store,43.6664079,-79.368833,Beer Store
M4X,43.667967,-79.3676753,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
M4X,43.667967,-79.3676753,Subway,43.66564329610601,-79.3683001523662,Sandwich Place
M4X,43.667967,-79.3676753,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
M4X,43.667967,-79.3676753,Tim Hortons,43.665785871990316,-79.36828404664993,Coffee Shop
M4X,43.667967,-79.3676753,The Flying Beaver Pubaret,43.664828798875426,-79.36829203718695,Pub
M4X,43.667967,-79.3676753,Shoppers Drug Mart,43.663998,-79.36783,Pharmacy
M4X,43.667967,-79.3676753,China Gourmet,43.6641802410051,-79.36835925727236,Chinese Restaurant
M4X,43.667967,-79.3676753,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
M4X,43.667967,-79.3676753,Matt's No Frills,43.663515,-79.367166,Grocery Store
M4X,43.667967,-79.3676753,El Charro,43.667606,-79.36949,Restaurant
M4X,43.667967,-79.3676753,Tim Hortons / Esso,43.66712972601009,-79.37066407870991,Coffee Shop
M4X,43.667967,-79.3676753,Sundara Yoga Studio,43.66500639642809,-79.36843142061613,Yoga Studio
M4X,43.667967,-79.3676753,Park Snacks,43.66697911709206,-79.36311542987823,Snack Place
M4X,43.667967,-79.3676753,D&W Fruits And Flowers,43.66781688757667,-79.37306400833606,Flower Shop
M4X,43.667967,-79.3676753,Bloor-Parliament Parkette,43.671274455347955,-79.37090053934895,Park
M4X,43.667967,-79.3676753,Beckers,43.66745509366002,-79.3732981061779,Convenience Store
M5X,43.6484292,-79.3822802,Canoe,43.647452066183476,-79.38132001815676,Restaurant
M5X,43.6484292,-79.3822802,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
M5X,43.6484292,-79.3822802,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
M5X,43.6484292,-79.3822802,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
M5X,43.6484292,-79.3822802,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
M5X,43.6484292,-79.3822802,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
M5X,43.6484292,-79.3822802,Maman,43.64830873804684,-79.38225333898805,Café
M5X,43.6484292,-79.3822802,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
M5X,43.6484292,-79.3822802,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
M5X,43.6484292,-79.3822802,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
M5X,43.6484292,-79.3822802,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
M5X,43.6484292,-79.3822802,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
M5X,43.6484292,-79.3822802,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
M5X,43.6484292,-79.3822802,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
M5X,43.6484292,-79.3822802,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
M5X,43.6484292,-79.3822802,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
M5X,43.6484292,-79.3822802,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
M5X,43.6484292,-79.3822802,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
M5X,43.6484292,-79.3822802,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
M5X,43.6484292,-79.3822802,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
M5X,43.6484292,-79.3822802,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
M5X,43.6484292,-79.3822802,Bymark,43.647217284018005,-79.38125188166379,Restaurant
M5X,43.6484292,-79.3822802,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
M5X,43.6484292,-79.3822802,Starbucks,43.646731,-79.383951,Coffee Shop
M5X,43.6484292,-79.3822802,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
M5X,43.6484292,-79.3822802,King Taps,43.648475974183,-79.38205778358744,Gastropub
M5X,43.6484292,-79.3822802,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
M5X,43.6484292,-79.3822802,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
M5X,43.6484292,-79.3822802,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
M5X,43.6484292,-79.3822802,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
M5X,43.6484292,-79.3822802,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
M5X,43.6484292,-79.3822802,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
M5X,43.6484292,-79.3822802,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
M5X,43.6484292,-79.3822802,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
M5X,43.6484292,-79.3822802,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
M5X,43.6484292,-79.3822802,Café Plenty,43.6491179354577,-79.37831288380438,Café
M5X,43.6484292,-79.3822802,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
M5X,43.6484292,-79.3822802,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
M5X,43.6484292,-79.3822802,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
M5X,43.6484292,-79.3822802,Dineen Coffee,43.650497,-79.378765,Café
M5X,43.6484292,-79.3822802,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
M5X,43.6484292,-79.3822802,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
M5X,43.6484292,-79.3822802,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
M5X,43.6484292,-79.3822802,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
M5X,43.6484292,-79.3822802,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
M5X,43.6484292,-79.3822802,Bardi's Steak House,43.64622,-79.383074,Restaurant
M5X,43.6484292,-79.3822802,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
M5X,43.6484292,-79.3822802,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
M5X,43.6484292,-79.3822802,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
M5X,43.6484292,-79.3822802,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
M5X,43.6484292,-79.3822802,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
M5X,43.6484292,-79.3822802,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
M5X,43.6484292,-79.3822802,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
M5X,43.6484292,-79.3822802,Tim Hortons,43.6468622,-79.3825442,Coffee Shop
M5X,43.6484292,-79.3822802,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
M5X,43.6484292,-79.3822802,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
M5X,43.6484292,-79.3822802,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
M5X,43.6484292,-79.3822802,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
M5X,43.6484292,-79.3822802,Piper's Gastropub,43.645468111144694,-79.38177905581458,Cocktail Bar
M5X,43.6484292,-79.3822802,Royal Alexandra Theatre,43.647255,-79.38753,Theater
M5X,43.6484292,-79.3822802,Hilton,43.6499459,-79.385479,Hotel
M5X,43.6484292,-79.3822802,Ninki Izakaya,43.65022782352305,-79.38486260004564,Japanese Restaurant
M5X,43.6484292,-79.3822802,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
M5X,43.6484292,-79.3822802,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
M5X,43.6484292,-79.3822802,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
M5X,43.6484292,-79.3822802,The Cambridge Club,43.65166287812755,-79.38307469732278,Gym
M5X,43.6484292,-79.3822802,Five Guys,43.6487987190222,-79.3816807899204,Burger Joint
M5X,43.6484292,-79.3822802,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
M5X,43.6484292,-79.3822802,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
M5X,43.6484292,-79.3822802,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
M5X,43.6484292,-79.3822802,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
M5X,43.6484292,-79.3822802,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
M5X,43.6484292,-79.3822802,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
M5X,43.6484292,-79.3822802,The Burger's Priest,43.64864328298093,-79.38753876719665,Fast Food Restaurant
M5X,43.6484292,-79.3822802,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
M5X,43.6484292,-79.3822802,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
M5X,43.6484292,-79.3822802,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
M5X,43.6484292,-79.3822802,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
M5X,43.6484292,-79.3822802,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
M5X,43.6484292,-79.3822802,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
M5X,43.6484292,-79.3822802,Tim Hortons,43.646104578197665,-79.38257150352001,Coffee Shop
M5X,43.6484292,-79.3822802,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
M5X,43.6484292,-79.3822802,Starbucks,43.647261,-79.378599,Coffee Shop
M5X,43.6484292,-79.3822802,Freshii,43.649273084327184,-79.38374831204301,Salad Place
M5X,43.6484292,-79.3822802,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
M5X,43.6484292,-79.3822802,Pi Co.,43.648651,-79.385874,Pizza Place
